Run_time,Mean_PCA_1,Mean_PCA_2,Mean_PCA_3,Mean_PCA_4,Mean_PCA_5,Video,VisualChange
60.0,0.40104068910496865,0.7058865959995568,0.17364839166916335,-0.192013692647415,-0.16860788925904777,back to the future_6m,0.5669605463836236
70.0,-0.7158272366089371,0.5605007737733713,0.5110321663545626,-0.1397261948971951,-0.46357898060646036,back to the future_6m,0.3916836952188037
80.0,-1.4172307763329481,-0.029343354837561023,1.0651013546249584,0.2694268802759619,1.5114307722767124,back to the future_6m,1.1766064391166922
90.0,0.7962923032631235,-1.2564326646793018,0.010335897310087064,-0.23512568342232834,0.06025937895002269,back to the future_6m,-0.7387176597804027
100.0,1.03698831942538,-1.2761021139738162,-0.6898867477389709,0.4490388807468254,0.7389080322280561,back to the future_6m,-0.777267273441583
110.0,0.9596336542700782,0.22593484845994227,-0.08622858496638386,0.311303389541454,1.274847001974446,back to the future_6m,-0.5569118586540103
120.0,-0.21992380758586572,-1.075451853749038,1.693808054335011,0.529008120284068,0.19675269535316386,back to the future_6m,-0.7263783851098532
130.0,-0.8551942712328985,0.5676874508753479,0.35949237695951153,-1.8509501914091062,-0.4608619271924168,back to the future_6m,-0.2016363093313224
140.0,0.9359015049545585,0.2767600242063977,0.7419785635248048,1.1090719251037622,1.3849602395654568,back to the future_6m,-0.5712441206917562
150.0,-0.2431701502603789,0.23811880453175485,-0.8023281794430411,-1.3173325399569975,0.8781214820990192,back to the future_6m,-0.6799686081302955
160.0,1.2587287703997332,-0.45243505060451167,-0.48589676892868017,-1.3262269620122051,-0.27527643475039365,back to the future_6m,-0.7594587815152872
170.0,-0.1661804792799462,1.0326429544130238,1.5429020651758245,-0.43563703044835617,-1.7849251706784204,back to the future_6m,-0.5842138692505818
180.0,1.1727497527317274,1.22603381441539,-1.8612393841532633,0.6970397127738878,-1.2847415490609133,back to the future_6m,-0.6408920026172125
190.0,-1.3763640308923233,1.466278116342405,-1.0540691227006909,-1.9707311369662237,-0.8778920429074644,back to the future_6m,-0.6858651678695841
200.0,-0.9933421553422895,-0.054775453676136295,-1.217619857656568,1.2440176570021881,-0.7614913378569487,back to the future_6m,-0.7272611763090404
210.0,-0.0284331081509531,-0.6598958174764419,1.6555815869919472,1.327045024439078,-1.2283022747876269,back to the future_6m,0.6225712817084014
220.0,0.24497125558415672,-1.0728041463070896,-0.16534107856021274,-0.6466510901414899,0.028162880756820666,back to the future_6m,-0.7211340177109185
230.0,1.135422529804038,-1.955071433560861,-0.36320934042062847,0.4891565136831422,1.9738755555788663,back to the future_6m,0.025165653055524526
240.0,0.5488088874070762,0.3132504389592891,-0.09646960472540654,-1.2379553584340293,-0.33302002112802365,back to the future_6m,-0.5449322159987586
250.0,-1.5294623879641174,0.055958298198646686,0.6790198298372282,1.9452357715424842,0.9579141762667519,back to the future_6m,0.20150862470619443
260.0,2.0078535325323386,-0.5023236469890426,-1.1741010916164272,0.9783339745816731,-1.303213729209357,back to the future_6m,1.183584450013885
270.0,-1.259112698479197,0.27995854974660866,1.9990707256625666,-0.37521969094385055,1.2237840933764037,back to the future_6m,1.03067760448983
280.0,-1.6479862683574285,-0.64046893018561,-1.2067987191908383,1.0639203309010083,-0.21452945622525638,back to the future_6m,1.9008439952394824
290.0,-0.18291806947642406,-1.5372170477916587,-0.7317426721626221,1.0215372399844207,-0.5292468868359931,back to the future_6m,-0.7911236458676093
300.0,-0.6850973436029846,2.6995572451729064,-1.1248088566570271,-0.5455550638687917,-1.5738570406472547,back to the future_6m,3.399900743597684
310.0,-0.27499518962859004,0.19236278556882222,0.20357794722080827,-0.5741568864299181,0.2604607853499161,back to the future_6m,-0.1011150089983993
320.0,1.0968467737181102,0.671390813167609,0.4241910492542862,-0.5868538992820478,0.7700676473699399,back to the future_6m,-0.6913829322535051
75.0,0.6987896717705286,1.288836199007558,-1.7838220390894393,1.938242073193525,0.5432920143346567,Movie Task-c4,-0.5169805040542437
90.0,1.9348481552823413,0.13718707354694704,-1.809954029561699,-0.3741874415774039,2.23049830532669,Movie Task-c4,0.10266987865107212
105.0,-0.4541107494124816,1.8769742573274049,-0.7943570674638551,-1.008862216614152,-1.7714497190811997,Movie Task-c4,-0.5254512442605275
120.0,-0.3496042913790989,0.03093620518886654,0.1150265250725822,-0.7161862759572775,-0.04525858334812031,Movie Task-c4,-0.5179065507838839
135.0,-1.1927467773836005,0.3055782318058754,-1.3036352973946337,0.2851546555963181,1.4862856473795536,Movie Task-c4,0.7143125445149232
150.0,-0.4296287313417912,1.1412950960143353,-2.69139217167374,-2.2425059868615227,0.8845553047638064,Movie Task-c4,-0.5146356517846944
165.0,0.45833821424203863,-0.5760942870711767,0.421671728897148,0.5032904023860195,0.5458424391264923,Movie Task-c4,-0.505949812317188
180.0,-0.7028142618368057,-0.36282016243160475,-0.20498494051535887,0.4512308885993076,-0.1753877651615261,Movie Task-c4,-0.48778145514896093
195.0,-1.5290178278353264,0.5638787697717986,-0.08531879782596294,-0.5793022380039197,0.3035018224156881,Movie Task-c4,2.212397802255435
210.0,0.7536326419633297,0.8335853600273911,0.33182506136752826,0.9426519596357458,-0.7506965790172323,Movie Task-c4,-0.5263965997209781
225.0,-0.8651481988633116,0.15972167803009266,1.3222640490924793,1.0319986067700906,0.7497217062624955,Movie Task-c4,-0.5263104827815661
240.0,-1.8827244558766194,0.2383556032666335,-1.1153467428866632,2.4386150200177523,0.5210680600912597,Movie Task-c4,-0.5232994792990775
255.0,-1.2394458186248745,-0.6486303699366767,-1.1825217483924442,-0.5832566551853644,-0.26401447983002135,Movie Task-c4,-0.5215192143184083
270.0,0.43047303396956293,-0.7551678250974936,0.8040513906431093,0.5753002831833707,1.1921038329368436,Movie Task-c4,-0.5263958273717457
285.0,-1.8906169170183968,0.2570142833889582,-0.7218765478404799,0.19592970048105776,-0.45347398108568004,Movie Task-c4,-0.3904685412642097
300.0,-0.8897499667823427,-1.6345029347041673,1.1783603276752752,0.23549048712504123,0.2712870810054138,Movie Task-c4,3.072421416288816
315.0,0.0481793447375711,2.6798759979238977,0.3328152361750527,-1.6314000248076452,-0.37440599618680803,Movie Task-c4,-0.5237366289646124
330.0,0.38887685995753407,-1.3290348203542763,-0.00648766452129455,0.38047975512702426,0.5564937145466904,Movie Task-c4,-0.45818001229360117
345.0,0.011248883488546562,-0.3717519643003018,-0.05054220052315936,-1.7656040715037031,-1.005009264109396,Movie Task-c4,2.172523728434615
360.0,0.8782766611142326,0.07859985035898706,1.1530993821754991,-1.0239839216311695,-0.2889255788519775,Movie Task-c4,-0.44857739428724264
375.0,-0.9710218180214143,-1.4781158401423053,0.1766040644795101,1.5086705351618475,1.9702694685952882,Movie Task-c4,1.7009855995017047
390.0,-0.8729561097708617,0.4524571061018096,-0.7739965943166199,-0.37867597082337673,1.0185546118453024,Movie Task-c4,0.7618587494357324
405.0,-0.7370743880997307,0.41229504313491855,0.45185812536307274,-0.3701816984495855,-1.0947602443980378,Movie Task-c4,1.779638169757194
420.0,0.11920171291810999,-0.2359516073273544,1.4573754032252753,-0.849892666848138,-1.6497254849771477,Movie Task-c4,-0.4483916442968516
435.0,-0.3806491212221466,-0.8167210773786957,1.9867425946159867,0.3015933647233272,-1.3208740323235217,Movie Task-c4,-0.5189990387731057
450.0,2.2861050374369793,1.403481084484361,0.10426962509503017,-0.3762621336093841,0.20270056523893726,Movie Task-c4,-0.3924187230760051
465.0,-0.4794540291702687,-1.6668697290933339,0.23331911028291466,-0.06974458513505752,-0.5561375344965283,Movie Task-c4,2.32132144215077
480.0,0.9283343691613389,-0.009191041914992917,0.40503483601403145,-0.7199904489352935,1.3605030813295933,Movie Task-c4,-0.4407863214054652
495.0,0.7207609424240068,1.415638811752242,0.8724867514611838,0.05413097063063206,0.6345611320608504,Movie Task-c4,-0.5263965997209781
510.0,1.4623009085793452,-0.04909994107970998,0.15030168484739442,-0.08689148125187306,-0.19424570278924355,Movie Task-c4,-0.5201390262401201
525.0,0.6471025740162932,0.47061491001399763,-0.9563766160013348,-0.5848021839905123,-0.9918267246427412,Movie Task-c4,-0.5238200426817111
540.0,-0.2891843853451084,-0.4028283749698882,-0.5017005500618861,0.1269636593145531,0.7948841865240872,Movie Task-c4,-0.5252469578885597
555.0,0.6393944362169467,-2.1075615267577783,0.5755885948990308,1.2560152852825783,-1.171187999582182,Movie Task-c4,-0.5107881940835224
570.0,1.3827273754056815,-0.89665150211379,0.6882712013752639,1.771589268369339,-1.4039290597714407,Movie Task-c4,-0.5149581075892187
585.0,-0.17190591364488372,-0.18717754103849582,0.8425644314014353,-0.6382001764259413,-0.4537586747996551,Movie Task-c4,-0.5121876908926207
600.0,0.5709873281215926,-0.9621182853631756,0.26989214356757435,0.41662469696030136,-0.5319306326636158,Movie Task-c4,-0.398738470670071
615.0,1.717275488298264,0.4360911545181435,1.5444692129430704,-0.9621302789802963,0.2733688916427727,Movie Task-c4,-0.5228827968882004
630.0,-0.12412338597824903,0.9140615873688163,-0.9814077996829914,1.0665568457849237,0.7388234350695999,Movie Task-c4,-0.5259768279131718
645.0,-0.6248764914969277,-0.6061894719578182,-0.4541706729178847,-0.5184680017511369,-1.7813172633799392,Movie Task-c4,-0.44280949021972227
75.0,-0.8782523409483455,-0.9830319092954768,2.27935283473009,-0.9958358908401348,0.9472185539891899,Movie Task-lms,-0.04198078612011768
90.0,-0.393602569502683,-1.504667374351628,-0.38821442041619897,-1.8692512986148961,1.0351188139065655,Movie Task-lms,-0.6226778335356646
105.0,-1.9632109428985074,-0.1585084057194545,0.538082938553416,0.2251482121566246,-0.7463414819526225,Movie Task-lms,-0.763031179992205
120.0,-1.3437928803276211,1.5118504723396673,0.6027133241689131,0.3273640679151149,-0.5203740219451304,Movie Task-lms,-0.7190871775492496
135.0,-0.3752513200823582,-0.045703297241657836,0.7015054056367607,-0.16149876438813862,-2.0532122605761436,Movie Task-lms,1.2658542863944269
150.0,-0.4388279446027238,-0.6205082538840584,-0.8081200889869496,0.2917838297735355,-1.3113762611919837,Movie Task-lms,0.32408104026558043
165.0,-2.3817161221279886,1.0197498587710065,1.4488365238334777,0.7983552275842059,-1.5845996566792229,Movie Task-lms,-0.5372112111421798
180.0,-0.034552491469567195,0.35354120973557385,1.0528206540850422,1.071035924338034,-2.098717542180451,Movie Task-lms,-0.1311013318397491
195.0,0.8600390909367814,1.29942086328242,1.446644717827152,0.988969424291655,-1.1570671103810433,Movie Task-lms,-0.37289446964895334
210.0,-1.2522333573153381,1.2029207718167,1.785263336308322,1.7903443918011632,-1.3372215305070216,Movie Task-lms,-0.648632342264642
225.0,-0.06580581811640236,0.5267036023463347,0.45055852352660486,-0.41580836692077067,-1.7660736383715148,Movie Task-lms,-0.4361977668688166
240.0,-1.08478874068074,0.8986367992470513,-0.566646078532381,-0.6478102351961943,-0.1061171471614155,Movie Task-lms,-0.31446755216395267
255.0,-1.7043160678671274,1.969651477661933,0.4550370308867097,0.6478390523296831,-0.49789119945984667,Movie Task-lms,-0.7229651992088002
270.0,-0.7747397163002165,-0.32699088089201095,0.8713443985145797,-2.303253096741011,0.24504369453502797,Movie Task-lms,-0.30657200763230835
285.0,1.2224205983493297,0.08059100812611761,0.5643432903376904,0.02204924693666647,0.5042588837552624,Movie Task-lms,3.5942085184125285
300.0,-0.1230945263750649,-0.0669237044864355,0.34120232984412324,0.5778687008657054,-0.31418288288549345,Movie Task-lms,-0.606140497022142
315.0,2.2059200520778672,-1.4895715943594412,-0.20365696845411266,-0.5586256251494647,-0.3715841935532623,Movie Task-lms,0.2234323160298318
330.0,0.31625322792918514,-1.1744061326489013,0.5794712547915487,0.5169058214740865,-0.14670312949396744,Movie Task-lms,-0.21973390343839366
345.0,0.8348379755269063,-0.8277431196637393,-1.1092751757000825,-0.6189770370968346,-0.06298533563994885,Movie Task-lms,-0.7727912226577678
360.0,-0.0992062719761494,-1.373185623022863,-0.04470957112122864,2.6071119579007167,-0.6753877559091895,Movie Task-lms,2.0104876683822477
375.0,0.5737460586098928,1.647004280920953,-1.1122915543642131,0.7186492873576066,0.6598376666483101,Movie Task-lms,-0.6557788381168845
390.0,0.8225033192928797,-0.5353358257365005,-0.6673777290955824,-0.2706688112617792,0.29952153312951607,Movie Task-lms,-0.38212451975601575
405.0,-0.5456301683241527,-1.0226348873720275,-0.8022189633698737,1.2226405238108171,0.6458673757649883,Movie Task-lms,-0.01227319055246218
420.0,-0.29016095872324515,-0.9438417019440554,0.19931770784814484,-1.747972607651984,0.30508215417788453,Movie Task-lms,1.1517428547794542
435.0,0.1437957904591654,0.3697913306435922,0.32297314219239004,0.00993402069489118,1.502756816744807,Movie Task-lms,-0.48398953769631287
450.0,0.5961150004882807,-0.1817695399637836,-0.8282109147112134,-0.27725148832676627,1.1946979000467997,Movie Task-lms,-0.04017455355288385
465.0,-0.2522985601932601,0.007774558435533045,0.7406111609838777,-0.18975495830454395,1.4712210311085208,Movie Task-lms,-0.2333226661301576
480.0,0.5888306240338759,0.9329190214994438,-1.5398597928152313,-1.11654252387384,1.692399891696172,Movie Task-lms,0.6576581324869184
495.0,0.5690114874038279,0.4771238880554436,-0.5137225302954577,0.4536641953773225,1.2598011637023745,Movie Task-lms,2.915866784920508
510.0,0.31489788583593364,0.6866622608773313,0.9580760072241747,0.08408394522413612,1.2686885514062591,Movie Task-lms,-0.11878768866505206
525.0,0.23925355556491565,0.21620031972999046,-0.08917962467075573,-0.13107724362071033,1.271172152616236,Movie Task-lms,0.06395049607978893
540.0,1.442505671727483,-1.4572382559088144,-2.0342263837472943,-1.596529579954667,0.19784525991318017,Movie Task-lms,-0.7298545422234611
555.0,1.7797753266901226,-0.4778005973294618,-2.3368386629964455,-0.6088917022072082,-0.2744627943966414,Movie Task-lms,-0.7366088659922473
570.0,1.2343502597552047,-0.6358728490489898,0.21535206080657968,-0.3214231911116638,0.4982386250951361,Movie Task-lms,1.2578198008960721
585.0,-0.4794473246231429,0.03941394785521705,-0.6701734170904657,1.3927646153502822,0.3393171779855541,Movie Task-lms,-0.7678016732645357
600.0,0.6467596384862644,0.23749541791911252,-1.1970054402848334,0.8122665325565662,0.19696403385007238,Movie Task-lms,-0.7202608925704507
615.0,0.7607213402751838,1.5121911569095232,0.41598669468869515,0.4645990797929123,-0.0705650332458633,Movie Task-lms,0.1051504144302163
630.0,-1.1577215413121342,1.0023370657175474,-0.13641486637317365,-0.05414443842768684,-0.7831138099523947,Movie Task-lms,-0.7511197933259672
645.0,0.4869127603236657,-2.166245359021193,-0.9213511537628023,-1.1380611978434316,0.34292550541130223,Movie Task-lms,-0.7226710701462078
75.0,-1.2446420077655085,-1.3064847679866847,0.3229765344263345,-1.3285391660042878,-0.34917297717198426,Movie Task-summer,-0.560572497478785
90.0,0.925353503243583,1.898971739711346,-0.39415047216300214,-0.7011884062073344,0.09045082432318911,Movie Task-summer,-0.5892760588498603
105.0,-0.7415878685254093,1.3770782904971721,0.10848421462857107,-1.381381056268852,-0.25716659935063396,Movie Task-summer,1.3753177462360064
120.0,-1.641336812531099,-1.100567708317844,0.5035480914936316,-0.7216392296652067,-0.1339246703827378,Movie Task-summer,-0.4491244965826316
135.0,-0.26544009201223917,-1.4259754458224247,-1.2767048713398579,-0.9439282362488381,-0.07958348195154843,Movie Task-summer,0.8730692479816511
150.0,0.5401817920504259,1.0677507161360456,0.3009991927850862,-0.3898810629768369,-0.06087496798139757,Movie Task-summer,-0.4197060869296218
165.0,0.3260031143387382,0.038636751642962514,-0.3596888461845743,-0.3645318452695597,0.7537650913753702,Movie Task-summer,-0.5432794765407878
180.0,-1.2422429117215474,0.8449259315395389,0.6978358074115016,-0.5333247695782994,0.5075080642805739,Movie Task-summer,0.09601189502363908
195.0,-0.4250810477553232,1.2013485000391178,-0.36560183951756475,-0.8682733318176876,1.2903807651549726,Movie Task-summer,-0.5814277455696196
210.0,0.9301703487802772,-0.8571569372034334,1.2403433784482505,-1.2121591001218246,1.4780714322181574,Movie Task-summer,-0.4876955172739941
225.0,-1.5715709657831172,0.5760331313319331,-1.5872000513893052,0.3769975857672226,0.3087723740303588,Movie Task-summer,4.341398976492353
240.0,-0.07568716540652129,-0.09791830891717454,0.04655625085970868,-0.33075023462096215,0.7417553704894774,Movie Task-summer,-0.39309826248594315
255.0,1.32804128702494,-1.2334544420848819,0.3415203015360654,2.46295483872925,0.6596800956206762,Movie Task-summer,-0.3720387720288414
270.0,-0.42517634322047587,0.5204720973916022,0.2579820986169522,0.06191679712878364,0.2650558363254639,Movie Task-summer,0.11541266714587221
285.0,-1.2630785681827745,2.0548516625154662,-0.3460552116008263,-0.4144008702517948,1.466450291685971,Movie Task-summer,-0.2351243010887395
300.0,2.0717633857085747,1.2958589587328169,0.45759497147201367,-0.3269490788146452,1.346682610261209,Movie Task-summer,-0.20059082158641692
315.0,1.2876382960001433,1.5240878165468967,-0.07018464744221202,2.075015935160403,1.3590685114231125,Movie Task-summer,-0.303357771025159
330.0,1.4032984288913055,0.2014804200110464,0.21787016528702632,0.3871890546210987,0.6580304302528381,Movie Task-summer,-0.4537071846757533
345.0,-0.5916491275488958,-0.24129787748306766,-0.2852105255226025,0.1591566867732259,0.9210942656644183,Movie Task-summer,-0.33852800613996153
360.0,0.06359998276308289,-0.05273124118206895,1.2676786710100274,0.01756712569157449,0.5053099878144266,Movie Task-summer,3.2061613352768092
375.0,0.38029141201619876,-0.6000283471001032,1.1541555709105353,1.4963903980820499,1.126313948155943,Movie Task-summer,-0.6475474571933837
390.0,-0.38074303165157225,0.19682544193329196,-0.6543402371441691,-1.3107668339517733,0.6161746300661838,Movie Task-summer,-0.6452737590865553
405.0,1.5714472894388485,-0.8548822316793446,0.09886499071180577,-0.46762427950064045,0.664437887261792,Movie Task-summer,-0.6271164625471852
420.0,-0.8914362383728689,0.040119041286772766,1.2214024650817845,1.1599287738599715,-0.043057816197517806,Movie Task-summer,-0.6591134320743194
435.0,0.4366854331147662,-0.32126104290444885,1.1804942395212552,-0.686161673938727,0.36637155643023955,Movie Task-summer,-0.5206603853677406
450.0,1.4398940194820766,-0.046361099126501555,-0.19975098658257076,1.5485255802061075,0.3027207617685962,Movie Task-summer,-0.5481963111522516
465.0,-1.2798145397089162,-1.4589201144817692,-2.401090145750562,-1.1041835163264668,0.37705983500886836,Movie Task-summer,0.05377277154104268
480.0,-0.02467381293592823,-0.561275051982516,-0.3560787357406943,-1.0968070128230656,-0.6767391374426238,Movie Task-summer,0.4161475372175783
495.0,-1.0921515973320934,0.4537445202881078,-0.9382377819900559,0.10388427506521718,-0.019833316199004712,Movie Task-summer,-0.38815289401448677
510.0,-0.5258755869584643,-1.3432063724991175,2.808079726857798,-0.7895175048646419,-0.6730915324032418,Movie Task-summer,0.27352854695199014
525.0,0.5568079497138728,-0.4034914526145164,-0.15572801204818024,-0.017670810164372816,-0.7962264215169192,Movie Task-summer,-0.16626608979667803
540.0,0.7500781203212052,-1.817053289892382,0.7183187199685281,2.2853277609600053,-1.246528787616285,Movie Task-summer,-0.37163253996946405
555.0,-0.44137558244242125,-0.012386917690703873,-2.023121841328765,0.31861472342592945,-1.3967111126116893,Movie Task-summer,-0.29967765397708584
570.0,-1.5694140989453749,-0.32805217561919103,-1.2306804252963341,-0.5163676821723157,-1.8982906363881236,Movie Task-summer,-0.6333586198662282
585.0,-0.8127380360808889,0.24368603153938628,-1.5227659208647237,0.01947824340781347,-1.0878880400039421,Movie Task-summer,0.07487281011497728
600.0,1.5717349591193246,1.7880680824573392,0.16824489349605523,0.6776270411722687,-1.1634727188267704,Movie Task-summer,-0.07299190504304912
615.0,0.21960811427666688,-0.8850622643358967,1.033181800879038,0.5136313606463837,-2.3656165701710377,Movie Task-summer,-0.5981170501014434
630.0,0.10488971935454634,0.39474946930490135,-0.6126457989741174,1.1356048142968427,-1.6582045348912988,Movie Task-summer,0.5947642445377725
645.0,0.5982282792428583,-0.7711215139816647,0.6331042654781477,0.7062347065939868,-1.8987712485050807,Movie Task-summer,0.6851737799262928
60.0,0.10977110034011522,0.8830761228775722,-1.1726609875870448,-0.25222826934193504,-0.14048528581242567,pulp_fiction_6m,1.5521654537124356
70.0,-1.358072662160677,-1.1843549996563936,1.1375090160061379,-1.9083855470564048,1.1370309622743051,pulp_fiction_6m,-0.6558242713071724
80.0,-0.6021778899404169,-0.09421639351480274,0.045717011029361106,1.2619346589433489,-0.8251390542515595,pulp_fiction_6m,-0.6936804363491821
90.0,1.6306247819745272,-0.8398478508874485,-0.3985524172474268,0.1680667256391069,1.477964519525146,pulp_fiction_6m,-0.7362136801420964
100.0,-0.20814915261040914,-1.0632125076571746,1.205540259439056,0.6641359234210815,0.8164137132223902,pulp_fiction_6m,-0.7202887643123179
110.0,0.19561493855842715,0.6573169464983503,0.3201731448384475,-0.5882237426672465,-1.273159389203615,pulp_fiction_6m,-0.6715584637848654
120.0,-0.14615115629139616,-0.7936482322434144,1.70054861345707,1.261309631761995,0.37865637362974636,pulp_fiction_6m,-0.5300978885897828
130.0,-1.626155077060671,1.8602949085365856,-0.07670950366221765,0.757678390046926,1.2457262401413458,pulp_fiction_6m,-0.6771097719110709
140.0,1.464259465026936,1.520330082150351,0.4892291749038056,0.2632494836943118,-1.0036845147985203,pulp_fiction_6m,-0.6892337746429276
150.0,-0.4080485111541575,0.4179558605880043,-1.0528099934402966,0.04852455931946795,-1.4375036077971297,pulp_fiction_6m,1.934266619742811
160.0,1.372666067768942,-0.8127598212413492,-1.7893166041274973,0.22154713290489245,-0.7774397282069465,pulp_fiction_6m,1.4076223244409958
170.0,-0.42418190445121984,-0.5509341154502804,-0.4086677136093959,-1.897608946665544,0.4016197712772634,pulp_fiction_6m,0.47995265314317204
60.0,-0.44320129672156217,-0.49184675699325925,0.841541722418129,1.474417247026101,-1.1149461502097122,shawshank clip_6m,-0.41333078436781495
70.0,-0.6160036271624001,0.0766265102149094,-0.12462942987778408,0.9330461738364768,-1.8152516106459975,shawshank clip_6m,0.47623187935198347
80.0,0.27274874513346226,0.24795561657522214,1.13470389358735,-1.8699048196172166,-0.9827511457408957,shawshank clip_6m,-0.8309987594612465
90.0,1.7804826682697568,-0.5402307007822728,-1.5593915999163526,-1.825541864686495,-0.6977038360955241,shawshank clip_6m,-0.7290468963926103
100.0,0.784286945958216,0.09031056529979192,-1.1515332701365875,0.7801058613274074,0.10822408656606419,shawshank clip_6m,-0.8136144701337713
110.0,0.7243599904139943,0.06618052616660153,-1.5274685947256126,-0.9047010092737345,1.2295299538963476,shawshank clip_6m,-0.22859489581125939
120.0,-0.1916476265048035,0.10449079781971557,0.30464830084844935,0.6451777892013358,-0.3060420921399332,shawshank clip_6m,-0.38594972419750256
130.0,0.14641165121408667,0.028520763022349224,0.6690325791860708,-1.0038651278785733,-1.4579469882997127,shawshank clip_6m,0.43336647089171754
140.0,1.18743982630626,-3.0296190467364146,0.24531001177898365,-0.39581569203043776,-0.6077311312786788,shawshank clip_6m,-0.18829423658579
150.0,0.2048435704275588,-0.20492663020828036,1.8595283421730484,-0.8751024233224426,-0.44328227690545424,shawshank clip_6m,-0.6176822803928502
160.0,1.8050955540442815,0.07350461607220694,0.3069170797585446,0.7250478377720143,-0.5588616679858103,shawshank clip_6m,-0.7369349038496553
170.0,0.96584749791807,-0.5043146218487071,-0.5916983019393579,-0.09934939298344492,-1.3113838878748612,shawshank clip_6m,-0.02144791897317598
180.0,-1.798253694037986,1.036160367084176,-0.3455907565341379,1.0952949244678647,1.5150601787491178,shawshank clip_6m,-0.09737846345727356
190.0,-0.6200713400740518,1.304028110882572,-0.21829408018654375,-0.7697490956429013,-0.588862840632047,shawshank clip_6m,0.26143652725978606
200.0,-1.02999794584544,-0.4318148356006422,2.467058157601215,0.5208567669806474,0.14707582343338316,shawshank clip_6m,0.5179244593447616
210.0,-1.6751396827018972,0.6529788722233582,-0.21647614393828718,0.6623745197236797,-0.29848627528887917,shawshank clip_6m,2.1923120281907917
220.0,-0.7610053901668407,-0.3630511594861991,0.49137160193781415,0.21355079953636702,-0.1942044524957569,shawshank clip_6m,0.60589481036754
230.0,-0.08597813245021724,1.1984896435685857,0.1693275403209932,-0.5345625594276165,1.2237720672594092,shawshank clip_6m,-0.6312167072143828
240.0,0.5930342973839032,-0.4875838615110197,-0.9257448878304729,1.5885359064108673,1.9100311802900554,shawshank clip_6m,-0.379144169634267
250.0,0.40325045312933244,-1.8105486912340185,-0.374528948468676,-2.284537513322579,-0.3896697968390492,shawshank clip_6m,-0.7062982690366681
260.0,-1.5566118502438158,1.680619190475904,0.27969301731444346,-0.4327370358511904,0.9510039827496612,shawshank clip_6m,3.7858730243151286
270.0,1.6843315373077503,0.038022695248454176,0.4729405906643392,0.6508429408850765,0.4462454608740499,shawshank clip_6m,-0.8027358527841486
280.0,-0.9303634615979066,0.1635592656734447,-2.151968936789991,-0.3161501331250648,-0.2805843620507209,shawshank clip_6m,-0.6592632602454062
290.0,-0.8015740731392341,0.8893341095721664,1.0325383355148672,0.9249239073781212,1.0624316155214717,shawshank clip_6m,0.7507812329035747
300.0,-0.5429655187170876,1.6638461689976445,-0.803244130343876,0.15164138487989448,0.7062107660734487,shawshank clip_6m,-0.7676749228416213
310.0,0.781447497078105,-1.4178383719464593,-0.40925092307626254,0.153559643090337,-0.18483574370653058,shawshank clip_6m,-0.3559477723905627
320.0,-0.2807665952215345,-0.03285314254982869,0.12520883065969432,0.7926409646455049,1.932959142776553,shawshank clip_6m,0.3417338551447197
60.0,-0.4896894982681797,2.395946792751283,-0.4924584175495673,-1.713150646471436,-1.6597231688314116,the_prestige_6m,-0.43067590542604306
70.0,0.6894365643504121,-1.9806836930551648,0.04256342597733552,0.5228114184100758,0.7703300821463295,the_prestige_6m,-0.7142572034367011
80.0,0.013853129357287131,-0.011972592745659363,-0.5753202070131272,1.1643603169960557,0.28263437188075485,the_prestige_6m,-0.6022191669732995
90.0,-0.6433637903475082,-0.6142073160389522,1.2587274479877077,-1.265568865515408,1.5238711802389797,the_prestige_6m,-0.6545294249163474
100.0,-0.8024048542067392,-0.1724447470717493,0.8166012754643648,-0.8649054464417358,-1.33638202059603,the_prestige_6m,1.366648028924193
110.0,0.5446254461098473,-0.7106166897631376,1.5589358890473888,-0.42455960040774954,1.1933770638351482,the_prestige_6m,0.5916195959070533
120.0,1.6059423257540253,0.7329035034707669,1.3504881114458778,0.6478871838015482,0.30718166807262826,the_prestige_6m,2.452974008549952
130.0,0.897529975291355,0.6299289105321195,-0.2597307492062593,1.4266677655484907,-0.8296652046269317,the_prestige_6m,0.6393294888564751
140.0,0.517776695252828,-0.46441908914467994,-1.6635318328628546,-0.1068230835524456,-0.07764972354956641,the_prestige_6m,-0.4856326946514559
150.0,0.06787352473827282,0.4694920596814931,-0.22252257963546435,-0.030870636325487866,-1.1968958143231754,the_prestige_6m,-0.898743801928331
160.0,-2.502557728755,-0.22817741948918044,-1.348568782297772,-0.7341208643910975,0.127207598067854,the_prestige_6m,-0.747664328867135
170.0,0.10097821072339923,-0.04574971912713879,-0.4651835813576301,1.3782724583491897,0.8957139676854233,the_prestige_6m,-0.5168485960383616
